Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3531369439
97.777779,21.8,29.34,40159,47,47,46.38,2131.56,1,0,
97.327332,21.2,29.32,40315,47,47,45.11,2063.34,1,0,
97.327332,23,29.4,40127,47,47,48.94,2238.53,1,0,
97.777779,21.8,29.29,40899,47,47,46.38,2131.56,1,0,
97.537537,22.4,29.32,40732,47,47,47.66,2184.84,1,0,
97.537537,21.4,29.34,40495,47,47,45.53,2087.3,1,0,
97.867867,21.8,29.37,41145,47,47,46.38,2133.52,1,0,
97.687691,21.2,29.34,40054,47,47,45.11,2070.98,1,0,
97.357361,22.4,29.37,40526,47,47,47.66,2180.8,1,0,
97.447449,21.8,29.37,40880,47,47,46.38,2124.35,1,0,
97.747749,21.8,29.34,40565,47,47,46.38,2130.9,1,0,
97.597603,20.4,29.32,40511,47,47,43.4,1990.99,1,0,
97.567574,22.2,29.37,40665,47,47,47.23,2166,1,0,
97.657661,21.2,29.4,40377,47,47,45.11,2070.34,1,0,
97.297302,22.4,29.45,40783,47,47,47.66,2179.46,1,0,
97.507507,21.4,29.42,40439,47,47,45.53,2086.66,1,0,
97.537537,22.4,29.34,40250,47,47,47.66,2184.84,1,0,
97.747749,21.2,29.4,40436,47,47,45.11,2072.25,1,0,
97.417419,22,29.4,40794,47,47,46.81,2143.18,1,0,
97.71772,22.2,29.42,40578,47,47,47.23,2169.33,1,0,
97.357361,21.6,29.45,40336,47,47,45.96,2102.92,1,0,
97.477478,21.2,29.42,40568,47,47,45.11,2066.52,1,0,
97.777779,21.8,29.42,39908,47,47,46.38,2131.56,1,0,
97.657661,20.8,29.4,40271,47,47,44.26,2031.28,1,0,
97.567574,22.2,29.4,40326,47,47,47.23,2166,1,0,
97.597603,22,29.4,40335,47,47,46.81,2147.15,1,0,
97.38739,22.8,29.42,40147,47,47,48.51,2220.43,1,0,
97.207207,22,29.42,40243,47,47,46.81,2138.56,1,0,
97.117119,23.2,29.4,40040,47,47,49.36,2253.12,1,0,
97.357361,21.2,29.42,40283,47,47,45.11,2063.98,1,0,
97.597603,21.6,29.47,39891,47,47,45.96,2108.11,1,0,
97.297302,21.8,29.47,41061,47,47,46.38,2121.08,1,0,
97.38739,21.6,29.45,40419,47,47,45.96,2103.57,1,0,
97.447449,21.6,29.42,40373,47,47,45.96,2104.86,1,0,
97.177177,21.6,29.4,40407,47,47,45.96,2099.03,1,0,
97.477478,22.2,29.4,40059,47,47,47.23,2164,1,0,
97.597603,21.4,29.5,40218,47,47,45.53,2088.59,1,0,
97.657661,21.2,29.47,40341,47,47,45.11,2070.34,1,0,
97.207207,21.4,29.42,40994,47,47,45.53,2080.23,1,0,
97.71772,21.8,29.47,40443,47,47,46.38,2130.25,1,0,
97.207207,22,29.4,40119,47,47,46.81,2138.56,1,0,
97.05706,22.2,29.5,40297,47,47,47.23,2154.67,1,0,
97.357361,23,29.55,40996,47,47,48.94,2239.22,1,0,
97.38739,22.4,29.45,40857,47,47,47.66,2181.48,1,0,
97.237236,22.8,29.47,40450,47,47,48.51,2217.01,1,0,
97.237236,23,29.5,40347,47,47,48.94,2236.46,1,0,
97.657661,22,29.5,40218,47,47,46.81,2148.47,1,0,
97.357361,22.2,29.5,40260,47,47,47.23,2161.33,1,0,
97.327332,21.6,29.45,40197,47,47,45.96,2102.27,1,0,
97.417419,22,29.53,40364,47,47,46.81,2143.18,1,0,
97.507507,21.6,29.5,40248,47,47,45.96,2106.16,1,0,
97.177177,21.4,29.53,41128,47,47,45.53,2079.59,1,0,
97.567574,22.2,29.53,40369,47,47,47.23,2166,1,0,
97.417419,21.8,29.47,40938,47,47,46.38,2123.7,1,0,
96.997002,22.4,29.5,40496,47,47,47.66,2172.73,1,0,
97.327332,21.6,29.53,40530,47,47,45.96,2102.27,1,0,
97.117119,22.2,29.55,40144,47,47,47.23,2156,1,0,
97.267273,21.8,29.5,40099,47,47,46.38,2120.43,1,0,
97.207207,22.2,29.53,40237,47,47,47.23,2158,1,0,
97.38739,22,29.55,39975,47,47,46.81,2142.52,1,0,
97.027031,22,29.55,40658,47,47,46.81,2134.59,1,0,
97.207207,23.2,29.58,40426,47,47,49.36,2255.21,1,0,
97.567574,22.4,29.53,40333,47,47,47.66,2185.51,1,0,
97.117119,22.8,29.55,40311,47,47,48.51,2214.27,1,0,
97.207207,23,29.58,40324,47,47,48.94,2235.77,1,0,
97.38739,22.8,29.58,40133,47,47,48.51,2220.43,1,0,
97.507507,23.2,29.55,40429,47,47,49.36,2262.17,1,0,
